racedate,racetime,track,race_name,race_restrictions_age,race_class,major,race_distance,prize_money,going_description,number_of_runners,place,distbt,horse_name,stall,trainer,horse_age,jockey_name,jockeys_claim,pounds,odds,fav,official_rating,comptime,comptime_numeric,TotalDstBt,MedianOR,Dist_Furlongs,placing_numerical,RCode,BFSP,BFSP_Place,PlcsPaid,BFPlcsPaid,Yards,RailMove,RaceType,Comment,CardNo,StallPositioning,TrackDirection,Headgear,dayssincelr,careerruns,stallion,surfacetype,horse_prizewin,HorseSex,dam,damstallion,MaxORinRace
19/02/2026,3.17.,Thurles,BOYLE Sports Michael Purcell Memorial Novice Hurdle (Grade 3),5yo+,Irish,Grade 3,2m5f ,15929,Soft To Heavy,4,2nd,0.75,Open Secret,0,"Elliott, Gordon",5,"Gainford, Mr J C",0,154,2,,128,6 mins 3.80s,363.8,0.75,125.5,21,2,National Hunt,0,0,1,0,4575,0,Novices Hurdle,"tracked leaders, 3rd halfway, pushed along approaching 2 out, headway on outer to lead last, soon ridden and headed over 100 yards out, kept on one pace",3,None,Right Handed, TT,26,19,Cracksman,Undulating,5310,Gelding,Pulcinella (IRE),Dubawi (IRE),135
19/02/2026,3.17.,Thurles,BOYLE Sports Michael Purcell Memorial Novice Hurdle (Grade 3),5yo+,Irish,Grade 3,2m5f ,15929,Soft To Heavy,4,3rd,0.75,Timeless Treaty (IRE),0,"Elliott, Gordon",6,"Kennedy, J W",0,160,0.67,(Fav),135,6 mins 3.80s,363.8,1.5,125.5,21,3,National Hunt,0,0,1,0,4575,0,Novices Hurdle,"led, pushed along and headed after 2 out, soon ridden and dropped to rear before last, rallied to go 3rd run-in",1,None,Right Handed,,14,8,Harzand (IRE),Undulating,2655,Gelding,Izzy Du Berlais (IRE),Kayf Tara,135
19/02/2026,3.17.,Thurles,BOYLE Sports Michael Purcell Memorial Novice Hurdle (Grade 3),5yo+,Irish,Grade 3,2m5f ,15929,Soft To Heavy,4,4th,6.5,Parnell Street (IRE),0,"Slattery, Andrew",6,"Quirke, Mr C M",0,154,7.5,,123,6 mins 3.80s,363.8,8,125.5,21,4,National Hunt,0,0,1,0,4575,0,Novices Hurdle,"chased leader, 2nd halfway, not fluent 4 out, headway to lead 2 out, soon pushed along, no extra and headed last, weakened run-in",4,None,Right Handed,,24,8,Elusive Pimpernel (USA),Undulating,1327,Gelding,Shenamar (IRE),Beneficial,135
19/02/2026,3.52.,Thurles,Irish Stallion Farms EBF Maiden Hurdle,5yo+,Irish,,2m7f ,7965,Soft To Heavy,9,1st,,Barnahash Mason (IRE),0,"Sweeney, Jonathan",7,"Donovan, Philip",3,163,3,,0,6 mins 32.10s,392.1,,0,23,1,National Hunt,0,0,3,0,5027,0,Maiden Hurdle,"tracked leaders, 3rd halfway, went 2nd after 5 out, not fluent next, bad mistake 3 out, pushed along to lead entering straight, again not fluent 2 out, soon ridden and asserted before last, kept on well",1,None,Right Handed,,54,2,Sandmason,Undulating,7965,Gelding,Barnahash (IRE),Clerkenwell (USA),102
19/02/2026,3.52.,Thurles,Irish Stallion Farms EBF Maiden Hurdle,5yo+,Irish,,2m7f ,7965,Soft To Heavy,9,2nd,11,Rusty Harkness,0,"Bromhead, Henry De",6,"OKeeffe, Darragh",0,158,0.83,(Fav),0,6 mins 32.10s,392.1,11,0,23,2,National Hunt,0,0,3,0,5027,0,Maiden Hurdle,"chased leader, 2nd halfway, progress to lead 5 out, pushed along and headed entering straight, ridden after 2 out, kept on one pace from last, no impression on winner",6,None,Right Handed,Hood TT,52,2,Walk In The Park (IRE),Undulating,2655,Gelding,Gitane Du Berlais (FR),Balko (FR),102
19/02/2026,3.52.,Thurles,Irish Stallion Farms EBF Maiden Hurdle,5yo+,Irish,,2m7f ,7965,Soft To Heavy,9,3rd,2,De Jour En Jour (IRE),0,"Odoherty, William Joseph",6,"Byrnes, Mr P",0,158,7.5,,0,6 mins 32.10s,392.1,13,0,23,3,National Hunt,0,0,3,0,5027,0,Maiden Hurdle,"mid division, 6th halfway, progress into 4th after 3 out, pushed along after next, ridden to go 3rd before last, kept on one pace run-in",2,None,Right Handed,,52,2,Court Cave (IRE),Undulating,1327,Gelding,Lady Denisa,Sir Percy,102
19/02/2026,3.52.,Thurles,Irish Stallion Farms EBF Maiden Hurdle,5yo+,Irish,,2m7f ,7965,Soft To Heavy,9,4th,0.5,Haveanothertry (IRE),0,"Elliott, Gordon",5,"Kennedy, J W",0,158,4,,0,6 mins 32.10s,392.1,13.5,0,23,4,National Hunt,0,0,3,0,5027,0,Maiden Hurdle,"tracked leaders, 5th halfway, not fluent and reminders 7th, went 3rd after 3 out, pushed along after next, no extra and dropped to 4th before last, kept on one pace",3,None,Right Handed,,24,2,Soldier Of Fortune (IRE),Undulating,664,Gelding,Queen Of The Hill (FR),Bob Back (USA),102
19/02/2026,3.52.,Thurles,Irish Stallion Farms EBF Maiden Hurdle,5yo+,Irish,,2m7f ,7965,Soft To Heavy,9,5th,12,Hows The Head (IRE),0,"Townend, Timothy",7,"Townend, Miss J",0,158,12,,102,6 mins 32.10s,392.1,25.5,0,23,5,National Hunt,0,0,3,0,5027,0,Maiden Hurdle,"towards rear, 8th halfway, progress into 5th 3 out, soon ridden and no extra, kept on one pace from next",4,None,Right Handed,Hood TT,21,5,Sans Frontieres (IRE),Undulating,398,Gelding,Piece Dor (IRE),Verglas (IRE),102
19/02/2026,3.52.,Thurles,Irish Stallion Farms EBF Maiden Hurdle,5yo+,Irish,,2m7f ,7965,Soft To Heavy,9,6th,0.5,Lakewood Rose (IRE),0,"Hennessy, Miss",8,"Hennessy, Miss N C",7,144,33,,0,6 mins 32.10s,392.1,26,0,23,6,National Hunt,0,0,3,0,5027,0,Maiden Hurdle,"towards rear, progress into 4th halfway, briefly went 3rd after 3 out, soon no extra and weakened from next",9,None,Right Handed,,267,3,Mahler,Undulating,265,Mare,The Blarney Rose (IRE),Oscar (IRE),102
19/02/2026,3.52.,Thurles,Irish Stallion Farms EBF Maiden Hurdle,5yo+,Irish,,2m7f ,7965,Soft To Heavy,9,7th,46,Black Rock (IRE),0,"Seymour, E",6,"Hogan, C M",7,144,125,,0,6 mins 32.10s,392.1,72,0,23,7,National Hunt,0,0,3,0,5027,0,Maiden Hurdle,"towards rear, no impression from 4 out, tailed off",8,None,Right Handed,,176,1,Laverock (IRE),Undulating,0,Mare,Maid For Action (IRE),Alderbrook,102
19/02/2026,3.52.,Thurles,Irish Stallion Farms EBF Maiden Hurdle,5yo+,Irish,,2m7f ,7965,Soft To Heavy,9,8th,31,Larkfield Liberty (IRE),0,"Rath, R P",6,"Stone-Walsh, C",0,158,200,,0,6 mins 32.10s,392.1,103,0,23,8,National Hunt,0,0,3,0,5027,0,Maiden Hurdle,"rear of mid division, 7th halfway, no impression from 4 out, completely tailed off",5,None,Right Handed,,84,3,Libertarian,Undulating,0,Gelding,Larkfield Lass (IRE),Presenting,102
19/02/2026,3.52.,Thurles,Irish Stallion Farms EBF Maiden Hurdle,5yo+,Irish,,2m7f ,7965,Soft To Heavy,9,PU,,Aboras Mahler (IRE),0,"Fahey, James",6,"Sexton, K C",0,151,200,,0,6 mins 32.10s,392.1,,0,23,PU,National Hunt,0,0,3,0,5027,0,Maiden Hurdle,"led, not fluent 7th, headed 5 out, pushed along and reminders, soon no extra and weakened from 3 out, pulled up before next",7,None,Right Handed,,93,3,Mahler,Undulating,,Mare,Mount Abora (IRE),Rock Of Gibraltar (IRE),102
19/02/2026,4.23.,Thurles,Connollys RED MILLS Ladies Handicap Hurdle,4yo+,Irish,,2m.5f ,6105,Soft To Heavy,17,1st,,Campbell Black (IRE),0,"Harvey, William",6,"Byrne, Ms L A",7,157,5.5,,108,4 mins 38.70s,278.7,,103,16.5,1,National Hunt,0,0,4,0,3629,0,Handicap Hurdle,"towards rear, headway into mid division after 3 out, not fluent next, progress on outer to challenge last, led over 200 yards out, soon ridden and strongly pressed close home, kept on well",3,None,Right Handed,,32,4,Mahler,Undulating,6105,Gelding,Dont Rule Me Out (IRE),Vinnie Roe (IRE),111
19/02/2026,4.23.,Thurles,Connollys RED MILLS Ladies Handicap Hurdle,4yo+,Irish,,2m.5f ,6105,Soft To Heavy,17,2nd,NK,Orlando Spirit (FR),0,"Power, Paul",6,"Stokes, Ms J I",7,133,28,,84,4 mins 38.70s,278.7,0.15,103,16.5,2,National Hunt,0,0,4,0,3629,0,Handicap Hurdle,"mid division, pushed along in 7th entering straight, ridden after 2 out, headway to go 4th after last, went 3rd early run-in, kept on to go 2nd over 50 yards out, no extra close home",17,None,Right Handed,,41,4,Nicaron (GER),Undulating,2035,Gelding,Clairevoie (FR),Bering,111
19/02/2026,4.23.,Thurles,Connollys RED MILLS Ladies Handicap Hurdle,4yo+,Irish,,2m.5f ,6105,Soft To Heavy,17,3rd,1.25,Crohan Lady (IRE),0,"Lonergan, John Gerard",8,"Phillips, Ms H",7,149,22,,100,4 mins 38.70s,278.7,1.4,103,16.5,3,National Hunt,0,0,4,0,3629,0,Handicap Hurdle,"tracked leaders, 8th halfway, pushed along after 3 out, went 5th entering straight, ridden after 2 out, progress to lead last, headed over 200 yards out, soon no extra and dropped to 3rd over 50 yards out",12,None,Right Handed, TT,61,6,Fairly Ransom (USA),Undulating,1018,Mare,Isitkittyorbaby (IRE),Close Conflict (USA),111
19/02/2026,4.23.,Thurles,Connollys RED MILLS Ladies Handicap Hurdle,4yo+,Irish,,2m.5f ,6105,Soft To Heavy,17,4th,3.75,Oaks Soldier (IRE),0,"Courtney, Eamon",6,"OReilly, Ms A T",7,157,18,,108,4 mins 38.70s,278.7,5.15,103,16.5,4,National Hunt,0,0,4,0,3629,0,Handicap Hurdle,"towards rear, progress to track leaders halfway, pushed along in 10th entering straight, headway on inner to go 6th after last, kept on run-in, went 4th close home",4,None,Right Handed,,52,4,Soldier Of Fortune (IRE),Undulating,509,Gelding,Rossdara (IRE),Flemensfirth (USA),111
19/02/2026,4.23.,Thurles,Connollys RED MILLS Ladies Handicap Hurdle,4yo+,Irish,,2m.5f ,6105,Soft To Heavy,17,5th,0.5,Hesgonethatway (IRE),0,"Rothwell, P J",5,"Elvin, Miss P",4,161,2.75,(Fav),109,4 mins 38.70s,278.7,5.65,103,16.5,5,National Hunt,0,0,4,0,3629,0,Handicap Hurdle,"towards rear, mistake 5th, progress into 4th after 3 out, led briefly after 2 out, soon pushed along and dropped to 3rd when not fluent last, no extra in 4th early run-in, lost a further place close home",2,None,Right Handed,,12,5,Califet (FR),Undulating,305,Gelding,Hel Tara,Kayf Tara,111
19/02/2026,4.23.,Thurles,Connollys RED MILLS Ladies Handicap Hurdle,4yo+,Irish,,2m.5f ,6105,Soft To Heavy,17,6th,3.25,A Nod To Getaway (IRE),0,"OFlynn, Paul",9,"OSullivan, Miss Maxine",0,161,8,,105,4 mins 38.70s,278.7,8.9,103,16.5,6,National Hunt,0,0,4,0,3629,0,Handicap Hurdle,"tracked leaders, 4th halfway, went 3rd after 5 out, progress to dispute entering straight, led 2 out, soon ridden and headed before last, no extra in 5th early run-in, lost a further place over 150 yards out",5,None,Right Handed,Blnk,21,30,Getaway (GER),Undulating,204,Gelding,Springfort Diva (IRE),Presenting,111
19/02/2026,4.23.,Thurles,Connollys RED MILLS Ladies Handicap Hurdle,4yo+,Irish,,2m.5f ,6105,Soft To Heavy,17,7th,2.25,Port Rashid (IRE),0,"Townend, Timothy",15,"Townend, Miss J",0,140,40,,84,4 mins 38.70s,278.7,11.15,103,16.5,7,National Hunt,0,0,4,0,3629,0,Handicap Hurdle,"tracked leaders, dropped to mid division halfway, pushed along in 8th after 3 out, soon ridden and no extra, kept on one pace from next",18,None,Right Handed, TT,79,47,Dubai Destination (USA),Undulating,0,Gelding,Silver Valley (IRE),Henbit (USA),111
19/02/2026,4.23.,Thurles,Connollys RED MILLS Ladies Handicap Hurdle,4yo+,Irish,,2m.5f ,6105,Soft To Heavy,17,8th,1.25,Mr Devlin (IRE),0,"Maxwell, Conor",5,"Benson, Miss G",4,152,25,,100,4 mins 38.70s,278.7,12.4,103,16.5,8,National Hunt,0,0,4,0,3629,0,Handicap Hurdle,"rear of mid division, pushed along after 3 out, soon ridden and no impression from next",13,None,Right Handed,,41,3,Retirement Plan,Undulating,0,Gelding,Wrangle (IRE),Campaign Swing (IRE),111
19/02/2026,4.23.,Thurles,Connollys RED MILLS Ladies Handicap Hurdle,4yo+,Irish,,2m.5f ,6105,Soft To Heavy,17,9th,2,The Guinness Boys (IRE),0,"Cromwell, Gavin Patrick",7,"OBrien, Miss C O",7,150,28,,101,4 mins 38.70s,278.7,14.4,103,16.5,9,National Hunt,0,0,4,0,3629,0,Handicap Hurdle,"towards rear, progress into mid division after 3 out, soon no extra and kept on one pace from next",11,None,Right Handed,,16,8,Jukebox Jury (IRE),Undulating,,Gelding,Belle Again (IRE),Shantou (USA),111
19/02/2026,4.23.,Thurles,Connollys RED MILLS Ladies Handicap Hurdle,4yo+,Irish,,2m.5f ,6105,Soft To Heavy,17,10th,2,Uncle Gerhard (IRE),0,"OLoughlin, G",11,"McGuinness, Miss A",4,140,5,,88,4 mins 38.70s,278.7,16.4,103,16.5,10,National Hunt,0,0,4,0,3629,0,Handicap Hurdle,"mid division, pushed along after 3 out, soon ridden and no impression before next",15,None,Right Handed,CkPc,55,15,Jeremy (USA),Undulating,,Gelding,Mrs Trair (IRE),Oscar (IRE),111
19/02/2026,4.23.,Thurles,Connollys RED MILLS Ladies Handicap Hurdle,4yo+,Irish,,2m.5f ,6105,Soft To Heavy,17,11th,1.5,Duke Otto (IRE),0,"Flynn, Patrick J",8,"Monaghan, Caragh",4,155,16,,103,4 mins 38.70s,278.7,17.9,103,16.5,11,National Hunt,0,0,4,0,3629,0,Handicap Hurdle,"tracked leaders, 7th halfway, pushed along after 3 out, soon no extra and weakened from next",8,None,Right Handed,,49,38,Sir Prancealot (IRE),Undulating,,Gelding,Dubai Flower,Manduro (GER),111
19/02/2026,4.23.,Thurles,Connollys RED MILLS Ladies Handicap Hurdle,4yo+,Irish,,2m.5f ,6105,Soft To Heavy,17,12th,1,Live Your Dreams (FR),0,"Durkan, William",5,"Ryan, Ms K M",7,151,50,,102,4 mins 38.70s,278.7,18.9,103,16.5,12,National Hunt,0,0,4,0,3629,0,Handicap Hurdle,"tracked leaders, 2nd halfway, disputed 3 out, soon led, pushed along and headed entering straight, soon no extra and weakened from 2 out",10,None,Right Handed,,15,3,Clovis Du Berlais (FR),Undulating,,Gelding,Olympe De Sceaux (FR),Diableneyev (USA),111
19/02/2026,4.23.,Thurles,Connollys RED MILLS Ladies Handicap Hurdle,4yo+,Irish,,2m.5f ,6105,Soft To Heavy,17,13th,0.75,The Banger Doyle (IRE),0,"Queally, John",10,"Queally, Miss O M",7,160,22,,111,4 mins 38.70s,278.7,19.65,103,16.5,13,National Hunt,0,0,4,0,3629,0,Handicap Hurdle,"tracked leaders, not fluent 4th, 3rd halfway, progress on inner to dispute entering straight, pushed along and headed 2 out, soon no extra and weakened before last",1,None,Right Handed,,103,49,Windsor Knot (IRE),Undulating,,Gelding,Knockcroghery (IRE),Pelder (IRE),111
19/02/2026,4.23.,Thurles,Connollys RED MILLS Ladies Handicap Hurdle,4yo+,Irish,,2m.5f ,6105,Soft To Heavy,17,14th,13,Happy Me (IRE),0,"Burke, W J",6,"Hennessy, Miss N C",7,152,3.5,,103,4 mins 38.70s,278.7,32.65,103,16.5,14,National Hunt,0,0,4,0,3629,0,Handicap Hurdle,"mid division, progress into 5th halfway, mistake 4 out, soon no extra and weakened from next",9,None,Right Handed,,52,12,Leading Light (IRE),Undulating,,Gelding,Petit Oscar (IRE),Oscar (IRE),111
19/02/2026,4.23.,Thurles,Connollys RED MILLS Ladies Handicap Hurdle,4yo+,Irish,,2m.5f ,6105,Soft To Heavy,17,15th,23,Shudawudacuddagh (IRE),0,"Fahey, James",6,"Heffernan, Miss H",7,153,12,,104,4 mins 38.70s,278.7,55.65,103,16.5,15,National Hunt,0,0,4,0,3629,0,Handicap Hurdle,"rear of mid division, progress into 9th halfway, pushed along in 6th after 3 out, soon no extra and weakened before next",7,None,Right Handed,,68,5,Well Chosen,Undulating,,Gelding,Flying Vacation (IRE),Robin Des Pres (FR),111
19/02/2026,4.23.,Thurles,Connollys RED MILLS Ladies Handicap Hurdle,4yo+,Irish,,2m.5f ,6105,Soft To Heavy,17,16th,9.5,Not So Proper (IRE),0,"Byrnes, C",9,"Kavanagh, Sarah",4,136,66,,84,4 mins 38.70s,278.7,65.15,103,16.5,16,National Hunt,0,0,4,0,3629,0,Handicap Hurdle,"always towards rear, never a factor",16,None,Right Handed,,35,6,Notnowcato,Undulating,,Gelding,So Proper (IRE),Topanoora (IRE),111
19/02/2026,4.23.,Thurles,Connollys RED MILLS Ladies Handicap Hurdle,4yo+,Irish,,2m.5f ,6105,Soft To Heavy,17,PU,,Komtesa (FR),0,"McCarthy, Eoin Christopher",6,"Gale, Miss Elizabeth",2,158,40,,104,4 mins 38.70s,278.7,,103,16.5,PU,National Hunt,0,0,4,0,3629,0,Handicap Hurdle,"led, joined 3 out, soon pushed along and weakened quickly entering straight, no impression when mistake 2 out, pulled up before last",6,None,Right Handed,,None,0,No Risk At All (FR),Undulating,,Mare,Kamelie (FR),Martaline,111
19/02/2026,4.53.,Thurles,Irish Stallion Farms EBF Mares Flat Race,4yo+,Irish,,2m.5f ,5842,Soft To Heavy,6,1st,,Kiltybo (IRE),0,"Houlihan, Conor",5,"Stone, B T",7,158,3,,0,4 mins 30.90s,270.9,,0,16.5,1,National Hunt,0,0,2,0,3629,0,NH Flat,"made all, pushed along over 2f out, soon ridden and kept on well from over 1f out",5,None,Right Handed,,61,1,Idaho (IRE),Undulating,5842,Mare,Jopa (IRE),Beneficial,0
19/02/2026,4.53.,Thurles,Irish Stallion Farms EBF Mares Flat Race,4yo+,Irish,,2m.5f ,5842,Soft To Heavy,6,2nd,3.5,Moyneard (IRE),0,"Doyle, Timothy",6,"Doyle, Mr D",7,158,8,,0,4 mins 30.90s,270.9,3.5,0,16.5,2,National Hunt,0,0,2,0,3629,0,NH Flat,"towards rear, progress into 4th over 4f out, went 3rd over 2f out, pushed along to go 2nd over 1f out, soon ridden and no extra, kept on one pace inside final furlong",7,None,Right Handed,,649,1,Affinisea (IRE),Undulating,1947,Mare,Honey Away (IRE),Stowaway,0
19/02/2026,4.53.,Thurles,Irish Stallion Farms EBF Mares Flat Race,4yo+,Irish,,2m.5f ,5842,Soft To Heavy,6,3rd,5.5,Cest Elle,0,"Elliott, Gordon",5,"Swan, H C",0,165,2.75,,0,4 mins 30.90s,270.9,9,0,16.5,3,National Hunt,0,0,2,0,3629,0,NH Flat,"mid division, 4th halfway, pushed along in 3rd entering straight, ridden to go 2nd over 2f out, soon no extra and dropped to 3rd over 1f out, kept on one pace inside final furlong",3,None,Right Handed,,None,0,Harzand (IRE),Undulating,973,Mare,Pique Rock,Kings Theatre (IRE),0
19/02/2026,4.53.,Thurles,Irish Stallion Farms EBF Mares Flat Race,4yo+,Irish,,2m.5f ,5842,Soft To Heavy,6,4th,2,Certosa (IRE),0,"Odoherty, William Joseph",5,"Leahy, Miss Sarah",7,158,33,,0,4 mins 30.90s,270.9,11,0,16.5,4,National Hunt,0,0,2,0,3629,0,NH Flat,"towards rear, 5th halfway, pushed along to go 4th over 2f out, soon ridden and no extra, kept on one pace from over 1f out",2,None,Right Handed,,68,3,Milan,Undulating,488,Mare,Robyns Rose (IRE),Golan (IRE),0
19/02/2026,4.53.,Thurles,Irish Stallion Farms EBF Mares Flat Race,4yo+,Irish,,2m.5f ,5842,Soft To Heavy,6,5th,52,Mary Og (FR),0,"Bromhead, Henry De",5,"Gleeson, Mr J L",0,165,1.25,(Fav),0,4 mins 30.90s,270.9,63,0,16.5,5,National Hunt,0,0,2,0,3629,0,NH Flat,"chased leader, 2nd halfway, pushed along over 3f out, no extra and dropped to 4th over 2f out, soon weakened, tailed off",6,None,Right Handed,,47,1,Jeu St Eloi (FR),Undulating,292,Mare,Ruse De Guerre (FR),Cadoudal (FR),0
19/02/2026,4.53.,Thurles,Irish Stallion Farms EBF Mares Flat Race,4yo+,Irish,,2m.5f ,5842,Soft To Heavy,6,6th,79,Dlightofdsun (IRE),0,"Walsh, Brendan M",6,"Walsh, M J",7,158,33,,0,4 mins 30.90s,270.9,142,0,16.5,6,National Hunt,0,0,2,0,3629,0,NH Flat,"tracked leaders, 3rd halfway, pushed along on inner and dropped to rear over 5f out, soon detached, completely tailed off",4,None,Right Handed,,14,3,Malinas (GER),Undulating,195,Mare,Sinndarelli (IRE),Schiaparelli (GER),0
